full_name,year,GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,full_name
Dooly County-Georgia,2007,13093,2007,Dooly County,Georgia,11641,22.78,33.93,505.0,30172.0,64300.0,34.5,45.09,49.45,5.24,0.08,0.0,0.0,0.15,0.0,1454,113.0,0.0,0.0,7.77,0,0,0,Dooly County-Georgia
Dooly County-Georgia,2008,13093,2008,Dooly County,Georgia,11641,22.78,33.93,505.0,30172.0,64300.0,34.5,45.09,49.45,5.24,0.08,0.0,0.0,0.15,0.0,1501,107.0,0.0,0.0,7.13,0,0,0,Dooly County-Georgia
Dooly County-Georgia,2009,13093,2009,Dooly County,Georgia,11641,22.78,33.93,505.0,30172.0,64300.0,34.5,45.09,49.45,5.24,0.08,0.0,0.0,0.15,0.0,1549,106.0,0.0,0.0,6.84,1,0,0,Dooly County-Georgia
Dooly County-Georgia,2010,13093,2010,Dooly County,Georgia,14918,21.93,30.19,505.0,30789.0,66600.0,33.9,43.31,49.48,5.78,0.11,0.62,0.02,0.64,0.04,1596,72.0,42.0,2.63,4.51,1,0,0,Dooly County-Georgia
Dooly County-Georgia,2011,13093,2011,Dooly County,Georgia,14293,24.98,35.73,499.0,28696.0,73000.0,33.2,42.87,49.16,7.19,0.05,0.2,0.0,0.41,0.13,1625,61.0,31.0,1.91,3.75,0,0,1,Dooly County-Georgia
Dooly County-Georgia,2012,13093,2012,Dooly County,Georgia,14293,24.98,35.73,499.0,28696.0,73000.0,33.2,42.87,49.16,7.19,0.05,0.2,0.0,0.41,0.13,1655,90.0,26.0,1.57,5.44,0,0,0,Dooly County-Georgia
Dooly County-Georgia,2013,13093,2013,Dooly County,Georgia,14293,24.98,35.73,499.0,28696.0,73000.0,33.2,42.87,49.16,7.19,0.05,0.2,0.0,0.41,0.13,1684,76.0,29.0,1.72,4.51,0,0,0,Dooly County-Georgia
Dooly County-Georgia,2014,13093,2014,Dooly County,Georgia,14293,24.98,35.73,499.0,28696.0,73000.0,33.2,42.87,49.16,7.19,0.05,0.2,0.0,0.41,0.13,1713,111.0,21.0,1.23,6.48,0,0,0,Dooly County-Georgia
Dooly County-Georgia,2015,13093,2015,Dooly County,Georgia,14293,24.98,35.73,499.0,28696.0,73000.0,33.2,42.87,49.16,7.19,0.05,0.2,0.0,0.41,0.13,1743,69.0,37.0,2.12,3.96,0,0,0,Dooly County-Georgia
Dooly County-Georgia,2016,13093,2016,Dooly County,Georgia,14293,24.98,35.73,499.0,28696.0,73000.0,33.2,42.87,49.16,7.19,0.05,0.2,0.0,0.41,0.13,1772,74.0,22.0,1.24,4.18,0,0,0,Dooly County-Georgia
Dorchester County-South Carolina,2009,45035,2009,Dorchester County,South Carolina,122442,8.4,25.22,835.0,54139.0,164100.0,28.4,67.92,25.11,3.18,0.52,1.41,0.09,1.72,0.06,13632,2881.0,111.0,0.81,21.13,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2010,45035,2010,Dorchester County,South Carolina,136555,9.2,28.23,948.0,54912.0,169800.0,30.9,65.49,25.53,4.45,0.62,1.48,0.09,2.21,0.13,14186,5182.0,261.0,1.84,36.53,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2011,45035,2011,Dorchester County,South Carolina,145715,10.52,30.55,947.0,54901.0,168000.0,31.1,65.08,25.17,4.79,0.52,1.71,0.09,2.58,0.07,14581,4979.0,32.0,0.22,34.15,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2012,45035,2012,Dorchester County,South Carolina,145715,10.52,30.55,947.0,54901.0,168000.0,31.1,65.08,25.17,4.79,0.52,1.71,0.09,2.58,0.07,14977,5328.0,305.0,2.04,35.58,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2013,45035,2013,Dorchester County,South Carolina,145715,10.52,30.55,947.0,54901.0,168000.0,31.1,65.08,25.17,4.79,0.52,1.71,0.09,2.58,0.07,15372,5557.0,494.0,3.21,36.15,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2014,45035,2014,Dorchester County,South Carolina,145715,10.52,30.55,947.0,54901.0,168000.0,31.1,65.08,25.17,4.79,0.52,1.71,0.09,2.58,0.07,15767,5795.0,645.0,4.09,36.75,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2015,45035,2015,Dorchester County,South Carolina,145715,10.52,30.55,947.0,54901.0,168000.0,31.1,65.08,25.17,4.79,0.52,1.71,0.09,2.58,0.07,16163,5306.0,482.0,2.98,32.83,0,0,0,Dorchester County-South Carolina
Dorchester County-South Carolina,2016,45035,2016,Dorchester County,South Carolina,145715,10.52,30.55,947.0,54901.0,168000.0,31.1,65.08,25.17,4.79,0.52,1.71,0.09,2.58,0.07,16558,4922.0,783.0,4.73,29.73,0,0,0,Dorchester County-South Carolina
Dougherty County-Georgia,2003,13095,2003,Dougherty County,Georgia,96065,24.76,46.51,469.0,30934.0,73900.0,25.6,37.26,59.88,1.34,0.2,0.57,0.03,0.65,0.08,17257,5592.0,191.0,1.11,32.4,0,0,0,Dougherty County-Georgia
Dougherty County-Georgia,2004,13095,2004,Dougherty County,Georgia,96065,24.76,46.51,469.0,30934.0,73900.0,25.6,37.26,59.88,1.34,0.2,0.57,0.03,0.65,0.08,17497,5018.0,425.0,2.43,28.68,0,0,0,Dougherty County-Georgia
Dougherty County-Georgia,2005,13095,2005,Dougherty County,Georgia,95330,19.7,50.58,602.0,34597.0,99000.0,29.5,32.95,63.39,1.51,0.24,1.0,0.0,0.83,0.07,17738,4153.0,2046.0,11.53,23.41,0,0,0,Dougherty County-Georgia
Dougherty County-Georgia,2006,13095,2006,Dougherty County,Georgia,95330,19.7,50.58,602.0,34597.0,99000.0,29.5,32.95,63.39,1.51,0.24,1.0,0.0,0.83,0.07,17979,4348.0,2322.0,12.92,24.18,0,0,0,Dougherty County-Georgia
Dougherty County-Georgia,2007,13095,2007,Dougherty County,Georgia,95330,19.7,50.58,602.0,34597.0,99000.0,29.5,32.95,63.39,1.51,0.24,1.0,0.0,0.83,0.07,18219,5651.0,1268.0,6.96,31.02,0,0,0,Dougherty County-Georgia
Dougherty County-Georgia,2008,13095,2008,Dougherty County,Georgia,95330,19.7,50.58,602.0,34597.0,99000.0,29.5,32.95,63.39,1.51,0.24,1.0,0.0,0.83,0.07,18460,7178.0,2282.0,12.36,38.88,0,0,0,Dougherty County-Georgia
Dougherty County-Georgia,2009,13095,2009,Dougherty County,Georgia,95330,19.7,50.58,602.0,34597.0,99000.0,29.5,32.95,63.39,1.51,0.24,1.0,0.0,0.83,0.07,18700,5225.0,1941.0,10.38,27.94,0,0,1,Dougherty County-Georgia
Dougherty County-Georgia,2010,13095,2010,Dougherty County,Georgia,94565,25.07,51.88,674.0,31789.0,101900.0,35.5,28.88,66.83,2.19,0.19,0.76,0.05,1.0,0.09,18941,3337.0,2382.0,12.58,17.62,0,0,1,Dougherty County-Georgia
Douglas County-Kansas,2000,20045,2000,Douglas County,Kansas,99962,15.85,48.1,560.0,37547.0,117800.0,29.3,84.58,4.15,3.27,2.4,3.1,0.05,2.32,0.13,18511,188.0,186.0,1.0,1.02,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2001,20045,2001,Douglas County,Kansas,99962,15.85,48.1,560.0,37547.0,117800.0,29.3,84.58,4.15,3.27,2.4,3.1,0.05,2.32,0.13,18718,261.0,252.0,1.35,1.39,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2002,20045,2002,Douglas County,Kansas,99962,15.85,48.1,560.0,37547.0,117800.0,29.3,84.58,4.15,3.27,2.4,3.1,0.05,2.32,0.13,18926,203.0,195.0,1.03,1.07,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2003,20045,2003,Douglas County,Kansas,99962,15.85,48.1,560.0,37547.0,117800.0,29.3,84.58,4.15,3.27,2.4,3.1,0.05,2.32,0.13,19133,220.0,218.0,1.14,1.15,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2004,20045,2004,Douglas County,Kansas,99962,15.85,48.1,560.0,37547.0,117800.0,29.3,84.58,4.15,3.27,2.4,3.1,0.05,2.32,0.13,19340,253.0,248.0,1.28,1.31,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2005,20045,2005,Douglas County,Kansas,113724,8.35,45.62,756.0,44835.0,172300.0,35.7,83.9,3.81,3.88,2.16,3.65,0.06,2.32,0.23,19548,260.0,250.0,1.28,1.33,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2006,20045,2006,Douglas County,Kansas,113724,8.35,45.62,756.0,44835.0,172300.0,35.7,83.9,3.81,3.88,2.16,3.65,0.06,2.32,0.23,19755,327.0,318.0,1.61,1.66,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2007,20045,2007,Douglas County,Kansas,113724,8.35,45.62,756.0,44835.0,172300.0,35.7,83.9,3.81,3.88,2.16,3.65,0.06,2.32,0.23,19962,329.0,314.0,1.57,1.65,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2008,20045,2008,Douglas County,Kansas,113724,8.35,45.62,756.0,44835.0,172300.0,35.7,83.9,3.81,3.88,2.16,3.65,0.06,2.32,0.23,20169,316.0,307.0,1.52,1.57,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2009,20045,2009,Douglas County,Kansas,113724,8.35,45.62,756.0,44835.0,172300.0,35.7,83.9,3.81,3.88,2.16,3.65,0.06,2.32,0.23,20377,300.0,288.0,1.41,1.47,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2010,20045,2010,Douglas County,Kansas,110826,8.22,47.24,826.0,48395.0,178700.0,33.6,81.69,3.79,5.1,2.38,3.71,0.05,3.14,0.14,20584,333.0,320.0,1.55,1.62,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2011,20045,2011,Douglas County,Kansas,114967,8.08,47.85,859.0,50939.0,179800.0,32.3,80.12,3.83,5.68,2.23,4.41,0.02,3.67,0.05,20973,353.0,327.0,1.56,1.68,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2012,20045,2012,Douglas County,Kansas,114967,8.08,47.85,859.0,50939.0,179800.0,32.3,80.12,3.83,5.68,2.23,4.41,0.02,3.67,0.05,21362,597.0,350.0,1.64,2.79,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2013,20045,2013,Douglas County,Kansas,114967,8.08,47.85,859.0,50939.0,179800.0,32.3,80.12,3.83,5.68,2.23,4.41,0.02,3.67,0.05,21751,613.0,377.0,1.73,2.82,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2014,20045,2014,Douglas County,Kansas,114967,8.08,47.85,859.0,50939.0,179800.0,32.3,80.12,3.83,5.68,2.23,4.41,0.02,3.67,0.05,22140,610.0,419.0,1.89,2.76,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2015,20045,2015,Douglas County,Kansas,114967,8.08,47.85,859.0,50939.0,179800.0,32.3,80.12,3.83,5.68,2.23,4.41,0.02,3.67,0.05,22529,605.0,422.0,1.87,2.69,0,0,1,Douglas County-Kansas
Douglas County-Kansas,2016,20045,2016,Douglas County,Kansas,114967,8.08,47.85,859.0,50939.0,179800.0,32.3,80.12,3.83,5.68,2.23,4.41,0.02,3.67,0.05,22918,655.0,360.0,1.57,2.86,0,0,1,Douglas County-Kansas
Douglas County-Nevada,2000,32005,2000,Douglas County,Nevada,41259,7.27,25.72,780.0,51849.0,181800.0,26.1,87.81,0.3,7.41,1.49,1.2,0.12,1.62,0.06,4218,133.0,128.0,3.03,3.15,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2007,32005,2007,Douglas County,Nevada,45674,5.38,22.81,1038.0,63531.0,393600.0,31.8,85.21,0.23,8.94,1.31,1.52,0.04,2.72,0.02,5139,112.0,91.0,1.77,2.18,0,0,1,Douglas County-Nevada
Douglas County-Nevada,2008,32005,2008,Douglas County,Nevada,45674,5.38,22.81,1038.0,63531.0,393600.0,31.8,85.21,0.23,8.94,1.31,1.52,0.04,2.72,0.02,5270,149.0,122.0,2.31,2.83,1,0,0,Douglas County-Nevada
Douglas County-Nevada,2009,32005,2009,Douglas County,Nevada,45674,5.38,22.81,1038.0,63531.0,393600.0,31.8,85.21,0.23,8.94,1.31,1.52,0.04,2.72,0.02,5402,191.0,107.0,1.98,3.54,1,0,0,Douglas County-Nevada
Douglas County-Nevada,2010,32005,2010,Douglas County,Nevada,46997,7.47,28.17,1037.0,61099.0,303800.0,27.4,83.18,0.37,10.86,1.61,1.49,0.13,2.22,0.14,5533,231.0,72.0,1.3,4.17,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2011,32005,2011,Douglas County,Nevada,47259,7.88,30.56,1028.0,58535.0,272000.0,28.9,81.69,0.55,11.86,1.93,1.29,0.11,2.46,0.11,5666,370.0,52.0,0.92,6.53,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2012,32005,2012,Douglas County,Nevada,47259,7.88,30.56,1028.0,58535.0,272000.0,28.9,81.69,0.55,11.86,1.93,1.29,0.11,2.46,0.11,5798,354.0,45.0,0.78,6.11,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2013,32005,2013,Douglas County,Nevada,47259,7.88,30.56,1028.0,58535.0,272000.0,28.9,81.69,0.55,11.86,1.93,1.29,0.11,2.46,0.11,5931,307.0,36.0,0.61,5.18,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2014,32005,2014,Douglas County,Nevada,47259,7.88,30.56,1028.0,58535.0,272000.0,28.9,81.69,0.55,11.86,1.93,1.29,0.11,2.46,0.11,6063,356.0,64.0,1.06,5.87,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2015,32005,2015,Douglas County,Nevada,47259,7.88,30.56,1028.0,58535.0,272000.0,28.9,81.69,0.55,11.86,1.93,1.29,0.11,2.46,0.11,6196,202.0,39.0,0.63,3.26,0,0,0,Douglas County-Nevada
Douglas County-Nevada,2016,32005,2016,Douglas County,Nevada,47259,7.88,30.56,1028.0,58535.0,272000.0,28.9,81.69,0.55,11.86,1.93,1.29,0.11,2.46,0.11,6328,201.0,72.0,1.14,3.18,1,0,0,Douglas County-Nevada
Doña Ana County-New Mexico,2005,35013,2005,Doña Ana County,New Mexico,197819,20.35,33.87,611.0,35544.0,128500.0,33.2,30.73,1.67,64.84,0.92,0.88,0.02,0.77,0.17,23183,1228.0,766.0,3.3,5.3,0,0,0,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2006,35013,2006,Doña Ana County,New Mexico,197819,20.35,33.87,611.0,35544.0,128500.0,33.2,30.73,1.67,64.84,0.92,0.88,0.02,0.77,0.17,23950,1193.0,811.0,3.39,4.98,0,0,0,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2007,35013,2007,Doña Ana County,New Mexico,197819,20.35,33.87,611.0,35544.0,128500.0,33.2,30.73,1.67,64.84,0.92,0.88,0.02,0.77,0.17,24717,1049.0,957.0,3.87,4.24,0,0,1,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2008,35013,2008,Doña Ana County,New Mexico,197819,20.35,33.87,611.0,35544.0,128500.0,33.2,30.73,1.67,64.84,0.92,0.88,0.02,0.77,0.17,25484,961.0,881.0,3.46,3.77,0,0,0,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2009,35013,2009,Doña Ana County,New Mexico,197819,20.35,33.87,611.0,35544.0,128500.0,33.2,30.73,1.67,64.84,0.92,0.88,0.02,0.77,0.17,26251,886.0,827.0,3.15,3.38,0,0,1,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2010,35013,2010,Doña Ana County,New Mexico,209233,20.66,35.77,681.0,38462.0,142700.0,33.9,30.11,1.35,65.72,0.73,0.97,0.06,0.91,0.16,27018,949.0,802.0,2.97,3.51,0,0,1,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2011,35013,2011,Doña Ana County,New Mexico,213963,22.13,35.2,709.0,38853.0,138100.0,32.5,29.07,1.58,66.5,0.72,1.05,0.01,0.99,0.09,27599,978.0,797.0,2.89,3.54,0,0,1,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2012,35013,2012,Doña Ana County,New Mexico,213963,22.13,35.2,709.0,38853.0,138100.0,32.5,29.07,1.58,66.5,0.72,1.05,0.01,0.99,0.09,28180,1105.0,856.0,3.04,3.92,0,0,1,Doña Ana County-New Mexico
Doña Ana County-New Mexico,2013,35013,2013,Doña Ana County,New Mexico,213963,22.13,35.2,709.0,38853.0,138100.0,32.5,29.07,1.58,66.5,0.72,1.05,0.01,0.99,0.09,28761,1208.0,835.0,2.9,4.2,0,0,0,Doña Ana County-New Mexico
Duchesne County-Utah,2000,49013,2000,Duchesne County,Utah,14371,16.81,19.17,452.0,31298.0,81800.0,24.0,88.82,0.13,3.53,5.03,0.19,0.06,2.18,0.06,874,0.0,0.0,0.0,0.0,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2001,49013,2001,Duchesne County,Utah,14371,16.81,19.17,452.0,31298.0,81800.0,24.0,88.82,0.13,3.53,5.03,0.19,0.06,2.18,0.06,922,0.0,0.0,0.0,0.0,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2002,49013,2002,Duchesne County,Utah,14371,16.81,19.17,452.0,31298.0,81800.0,24.0,88.82,0.13,3.53,5.03,0.19,0.06,2.18,0.06,970,1.0,1.0,0.1,0.1,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2003,49013,2003,Duchesne County,Utah,14371,16.81,19.17,452.0,31298.0,81800.0,24.0,88.82,0.13,3.53,5.03,0.19,0.06,2.18,0.06,1018,0.0,0.0,0.0,0.0,0,0,1,Duchesne County-Utah
Duchesne County-Utah,2004,49013,2004,Duchesne County,Utah,14371,16.81,19.17,452.0,31298.0,81800.0,24.0,88.82,0.13,3.53,5.03,0.19,0.06,2.18,0.06,1066,0.0,0.0,0.0,0.0,0,0,1,Duchesne County-Utah
Duchesne County-Utah,2005,49013,2005,Duchesne County,Utah,16327,8.28,24.53,639.0,51504.0,145100.0,23.4,87.84,0.15,4.93,5.97,0.28,0.13,0.7,0.0,1115,0.0,0.0,0.0,0.0,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2006,49013,2006,Duchesne County,Utah,16327,8.28,24.53,639.0,51504.0,145100.0,23.4,87.84,0.15,4.93,5.97,0.28,0.13,0.7,0.0,1163,9.0,0.0,0.0,0.77,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2007,49013,2007,Duchesne County,Utah,16327,8.28,24.53,639.0,51504.0,145100.0,23.4,87.84,0.15,4.93,5.97,0.28,0.13,0.7,0.0,1211,1.0,1.0,0.08,0.08,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2008,49013,2008,Duchesne County,Utah,16327,8.28,24.53,639.0,51504.0,145100.0,23.4,87.84,0.15,4.93,5.97,0.28,0.13,0.7,0.0,1259,26.0,0.0,0.0,2.07,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2009,49013,2009,Duchesne County,Utah,16327,8.28,24.53,639.0,51504.0,145100.0,23.4,87.84,0.15,4.93,5.97,0.28,0.13,0.7,0.0,1307,6.0,1.0,0.08,0.46,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2010,49013,2010,Duchesne County,Utah,18607,9.55,22.57,771.0,55724.0,169500.0,24.4,87.12,0.17,6.0,4.14,0.24,0.24,1.98,0.1,1355,3.0,3.0,0.22,0.22,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2011,49013,2011,Duchesne County,Utah,19817,7.91,24.46,849.0,61133.0,172600.0,25.6,85.78,0.17,7.64,4.31,0.46,0.38,1.25,0.0,1410,11.0,3.0,0.21,0.78,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2012,49013,2012,Duchesne County,Utah,19817,7.91,24.46,849.0,61133.0,172600.0,25.6,85.78,0.17,7.64,4.31,0.46,0.38,1.25,0.0,1465,2.0,0.0,0.0,0.14,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2013,49013,2013,Duchesne County,Utah,19817,7.91,24.46,849.0,61133.0,172600.0,25.6,85.78,0.17,7.64,4.31,0.46,0.38,1.25,0.0,1521,5.0,2.0,0.13,0.33,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2014,49013,2014,Duchesne County,Utah,19817,7.91,24.46,849.0,61133.0,172600.0,25.6,85.78,0.17,7.64,4.31,0.46,0.38,1.25,0.0,1576,17.0,5.0,0.32,1.08,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2015,49013,2015,Duchesne County,Utah,19817,7.91,24.46,849.0,61133.0,172600.0,25.6,85.78,0.17,7.64,4.31,0.46,0.38,1.25,0.0,1631,11.0,4.0,0.25,0.67,0,0,0,Duchesne County-Utah
Duchesne County-Utah,2016,49013,2016,Duchesne County,Utah,19817,7.91,24.46,849.0,61133.0,172600.0,25.6,85.78,0.17,7.64,4.31,0.46,0.38,1.25,0.0,1686,23.0,6.0,0.36,1.36,0,0,0,Duchesne County-Utah
Dunklin County-Missouri,2002,29069,2002,Dunklin County,Missouri,33155,24.51,33.97,323.0,24878.0,48500.0,25.5,87.36,8.67,2.49,0.29,0.27,0.01,0.9,0.02,4582,40.0,26.0,0.57,0.87,0,0,1,Dunklin County-Missouri
Dunklin County-Missouri,2003,29069,2003,Dunklin County,Missouri,33155,24.51,33.97,323.0,24878.0,48500.0,25.5,87.36,8.67,2.49,0.29,0.27,0.01,0.9,0.02,4595,43.0,26.0,0.57,0.94,0,0,1,Dunklin County-Missouri
Dunklin County-Missouri,2004,29069,2004,Dunklin County,Missouri,33155,24.51,33.97,323.0,24878.0,48500.0,25.5,87.36,8.67,2.49,0.29,0.27,0.01,0.9,0.02,4608,68.0,40.0,0.87,1.48,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2005,29069,2005,Dunklin County,Missouri,31528,18.82,36.81,435.0,29124.0,66300.0,28.7,84.55,9.22,4.37,0.5,0.09,0.05,1.17,0.05,4621,73.0,49.0,1.06,1.58,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2006,29069,2006,Dunklin County,Missouri,31528,18.82,36.81,435.0,29124.0,66300.0,28.7,84.55,9.22,4.37,0.5,0.09,0.05,1.17,0.05,4634,57.0,36.0,0.78,1.23,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2007,29069,2007,Dunklin County,Missouri,31528,18.82,36.81,435.0,29124.0,66300.0,28.7,84.55,9.22,4.37,0.5,0.09,0.05,1.17,0.05,4647,49.0,32.0,0.69,1.05,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2008,29069,2008,Dunklin County,Missouri,31528,18.82,36.81,435.0,29124.0,66300.0,28.7,84.55,9.22,4.37,0.5,0.09,0.05,1.17,0.05,4660,46.0,33.0,0.71,0.99,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2009,29069,2009,Dunklin County,Missouri,31528,18.82,36.81,435.0,29124.0,66300.0,28.7,84.55,9.22,4.37,0.5,0.09,0.05,1.17,0.05,4673,60.0,40.0,0.86,1.28,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2010,29069,2010,Dunklin County,Missouri,31953,19.69,36.5,497.0,30379.0,69200.0,29.5,82.93,9.64,5.4,0.21,0.33,0.02,1.41,0.04,4686,78.0,64.0,1.37,1.66,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2011,29069,2011,Dunklin County,Missouri,31562,21.22,36.91,489.0,31077.0,67500.0,30.5,81.67,9.76,6.11,0.27,0.42,0.0,1.78,0.0,4713,70.0,44.0,0.93,1.49,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2012,29069,2012,Dunklin County,Missouri,31562,21.22,36.91,489.0,31077.0,67500.0,30.5,81.67,9.76,6.11,0.27,0.42,0.0,1.78,0.0,4739,106.0,67.0,1.41,2.24,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2013,29069,2013,Dunklin County,Missouri,31562,21.22,36.91,489.0,31077.0,67500.0,30.5,81.67,9.76,6.11,0.27,0.42,0.0,1.78,0.0,4766,91.0,57.0,1.2,1.91,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2014,29069,2014,Dunklin County,Missouri,31562,21.22,36.91,489.0,31077.0,67500.0,30.5,81.67,9.76,6.11,0.27,0.42,0.0,1.78,0.0,4793,88.0,69.0,1.44,1.84,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2015,29069,2015,Dunklin County,Missouri,31562,21.22,36.91,489.0,31077.0,67500.0,30.5,81.67,9.76,6.11,0.27,0.42,0.0,1.78,0.0,4819,105.0,76.0,1.58,2.18,0,0,0,Dunklin County-Missouri
Dunklin County-Missouri,2016,29069,2016,Dunklin County,Missouri,31562,21.22,36.91,489.0,31077.0,67500.0,30.5,81.67,9.76,6.11,0.27,0.42,0.0,1.78,0.0,4846,73.0,35.0,0.72,1.51,0,0,0,Dunklin County-Missouri
Durham County-North Carolina,2005,37063,2005,Durham County,North Carolina,256296,10.26,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,45382,16855.0,5376.0,11.85,37.14,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2006,37063,2006,Durham County,North Carolina,256296,10.26,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,46315,23277.0,6523.0,14.08,50.26,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2007,37063,2007,Durham County,North Carolina,256296,10.26,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,47249,11818.0,4533.0,9.59,25.01,0,0,1,Durham County-North Carolina
Durham County-North Carolina,2008,37063,2008,Durham County,North Carolina,256296,10.26,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,48182,12202.0,4233.0,8.79,25.32,0,0,1,Durham County-North Carolina
Durham County-North Carolina,2009,37063,2009,Durham County,North Carolina,256296,10.26,44.14,786.0,49928.0,173200.0,29.1,45.8,36.27,11.31,0.16,4.16,0.03,2.04,0.23,49116,14444.0,3975.0,8.09,29.41,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2010,37063,2010,Durham County,North Carolina,267587,12.31,45.77,840.0,50997.0,179800.0,30.7,42.12,37.47,13.48,0.27,4.55,0.05,1.8,0.26,50049,14402.0,4137.0,8.27,28.78,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2011,37063,2011,Durham County,North Carolina,288817,12.67,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,51712,13733.0,4007.0,7.75,26.56,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2012,37063,2012,Durham County,North Carolina,288817,12.67,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,53374,12616.0,3753.0,7.03,23.64,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2013,37063,2013,Durham County,North Carolina,288817,12.67,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,55037,12259.0,3713.0,6.75,22.27,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2014,37063,2014,Durham County,North Carolina,288817,12.67,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,56699,11595.0,3091.0,5.45,20.45,0,0,0,Durham County-North Carolina
Durham County-North Carolina,2015,37063,2015,Durham County,North Carolina,288817,12.67,46.33,895.0,52503.0,183800.0,29.9,42.07,37.08,13.42,0.34,4.58,0.04,2.3,0.17,58362,10722.0,2750.0,4.71,18.37,0,0,0,Durham County-North Carolina
